construction_type	year	place_full_name	lat	long	norm_lat	norm_long	dialect	distance_from_antwerp	context	gender	mentioned_users_count	user_id	username
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_215	username_215
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_1739	username_1739
bent	2016	Kortrijk, België	50.7309252	50.7309252	50.8276429	3.2659884	West-Vlaams	119.54	other	female	0	user_id_1740	username_1740
bent	2016	Lier, België	51.0729422	51.0729422	51.131069	4.5696516	Brabants	25.82	other	female	0	user_id_1730	username_1730
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_1183	username_1183
bent	2016	Kontich, België	51.0930239	51.0930239	51.1353297	4.4454784	Brabants	31.27	main	female	0	user_id_1190	username_1190
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_1741	username_1741
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_1742	username_1742
bent	2016	Stabroek, België	51.2971672	51.2971672	51.335154200000005	4.370409494988416	Brabants	28.64	inversion	female	0	user_id_1718	username_1718
bent	2016	Niel, België	51.095195	51.095195	51.1098649	4.3303396	Brabants	39.31	main	female	0	user_id_1710	username_1710
bent	2016	Schilde, België	51.2197338	51.2197338	51.257095	4.595518213176632	Brabants	14.78	inversion	male	3	user_id_1743	username_1743
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_1744	username_1744
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_570	username_570
bent	2016	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	inversion	female	0	user_id_1745	username_1745
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_570	username_570
bent	2016	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	other	male	0	user_id_1307	username_1307
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_714	username_714
bent	2016	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	other	male	0	user_id_1746	username_1746
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_1497	username_1497
bent	2016	Beveren, België	51.25333399	51.25333399	51.21288495	4.249081329859443	Oost-Vlaams	39.03	inversion	female	0	user_id_995	username_995
bent	2016	Puurs, België	51.0266441	51.0266441	51.0762086	4.2817075	Brabants	44.29	main		1	user_id_1678	username_1678
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_153	username_153
bent	2016	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	other		0	user_id_1747	username_1747
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_1694	username_1694
bent	2016	Sint-Truiden, België	50.7487943	50.7487943	50.82694775	5.203424911603399	Limburgs	62.49	inversion	male	0	user_id_1748	username_1748
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_1749	username_1749
bent	2016	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	female	1	user_id_272	username_272
bent	2016	Hulshout, België	51.0281864	51.0281864	51.0749541	4.796794688834951	Brabants	27.46	other		0	user_id_1750	username_1750
bent	2016	Brecht, België	51.2757617	51.2757617	51.3484804	4.6398673	Brabants	10.26	other	female	1	user_id_1166	username_1166
bent	2016	Brasschaat, België	51.2686367	51.2686367	51.2900693	4.4917295	Brabants	20.46	inversion	female	0	user_id_1221	username_1221
bent	2016	Zelzate, België	51.1821835	51.1821835	51.2000036	3.8105002	Oost-Vlaams	69.06	inversion		1	user_id_1751	username_1751
bent	2016	Kampenhout, België	50.909246	50.909246	50.94924405	4.571163087369371	Brabants	43.94	other	female	0	user_id_581	username_581
bent	2016	Brecht, België	51.2757617	51.2757617	51.3484804	4.6398673	Brabants	10.26	inversion	female	0	user_id_154	username_154
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other		0	user_id_673	username_673
bent	2016	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	other	male	0	user_id_1364	username_1364
bent	2016	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	other		0	user_id_1667	username_1667
bent	2016	Keerbergen, België	50.9853254	50.9853254	51.0037524	4.6290719	Brabants	36.92	inversion		0	user_id_421	username_421
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other		0	user_id_673	username_673
bent	2016	Kontich, België	51.0930239	51.0930239	51.1353297	4.4454784	Brabants	31.27	inversion	female	1	user_id_1190	username_1190
bent	2016	Borsbeek, België	51.1806196	51.1806196	51.1928907	4.488953	Brabants	24.9	main	male	0	user_id_1752	username_1752
bent	2016	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	main		0	user_id_1667	username_1667
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_748	username_748
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_1753	username_1753
bent	2016	Lille, België	51.2069844	51.2069844	51.238218	4.8242404	Brabants	9.76	other		0	user_id_1689	username_1689
bent	2016	Duffel, België	51.0725369	51.0725369	51.0957176	4.5061988	Brabants	31.62	main	female	0	user_id_1459	username_1459
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_1754	username_1754
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_1497	username_1497
bent	2016	Stekene, België	51.1687309	51.1687309	51.2104744	4.02404125321308	Oost-Vlaams	54.24	main		0	user_id_817	username_817
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_1755	username_1755
bent	2016	Balen, België	51.11637	51.11637	51.1727481	5.194138939365719	Brabants	33.28	other	female	0	user_id_1756	username_1756
bent	2016	Laakdal, België	51.0349799	51.0349799	51.0802695	5.0073022	Brabants	31.17	other	female	0	user_id_1408	username_1408
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_748	username_748
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	inversion	female	0	user_id_549	username_549
bent	2016	Kortrijk, België	50.7309252	50.7309252	50.8276429	3.2659884	West-Vlaams	119.54	main	female	0	user_id_1685	username_1685
bent	2016	Brasschaat, België	51.2686367	51.2686367	51.2900693	4.4917295	Brabants	20.46	other	female	0	user_id_1700	username_1700
bent	2016	Zemst, België	50.9463467	50.9463467	50.9842166	4.4650814	Brabants	43.55	inversion	male	0	user_id_1757	username_1757
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_1497	username_1497
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	0	user_id_153	username_153
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_1235	username_1235
bent	2016	Sint-Katelijne-Waver, België	51.0347105	51.0347105	51.06232435	4.511427814014689	Brabants	34.44	inversion	female	2	user_id_717	username_717
bent	2016	Zwijndrecht, België	51.1851818	51.1851818	51.23086665	4.318607588394736	Brabants	33.79	main		0	user_id_710	username_710
bent	2016	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	main		1	user_id_644	username_644
bent	2016	Beerse, België	51.2730411	51.2730411	51.3135296	4.83753463479851	Brabants	4.06	other	female	0	user_id_1758	username_1758
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	inversion	female	0	user_id_777	username_777
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	inversion	female	1	user_id_1759	username_1759
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	female	2	user_id_1760	username_1760
bent	2016	Keerbergen, België	50.9853254	50.9853254	51.0037524	4.6290719	Brabants	36.92	inversion	female	0	user_id_963	username_963
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_1364	username_1364
bent	2016	Sint-Katelijne-Waver, België	51.0347105	51.0347105	51.06232435	4.511427814014689	Brabants	34.44	inversion	female	0	user_id_1238	username_1238
bent	2016	Stabroek, België	51.2971672	51.2971672	51.335154200000005	4.370409494988416	Brabants	28.64	inversion	female	0	user_id_1760	username_1760
bent	2016	Schoten, België	51.2355792	51.2355792	51.2516344	4.4980446	Brabants	21.2	main	male	0	user_id_1181	username_1181
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	main	female	0	user_id_777	username_777
bent	2016	Olen, België	51.1357695	51.1357695	51.1438611	4.8597257	Brabants	20.53	other		0	user_id_1761	username_1761
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_570	username_570
bent	2016	Heist-op-den-Berg, België	50.9986181	50.9986181	51.06251575	4.71943107216415	Brabants	29.14	inversion	female	0	user_id_1762	username_1762
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	main		0	user_id_1731	username_1731
bent	2016	Zemst, België	50.9463467	50.9463467	50.9842166	4.4650814	Brabants	43.55	main	female	0	user_id_1763	username_1763
bent	2016	Heist-op-den-Berg, België	50.9986181	50.9986181	51.06251575	4.71943107216415	Brabants	29.14	main		0	user_id_866	username_866
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_777	username_777
bent	2016	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	main	male	0	user_id_212	username_212
bent	2016	Brasschaat, België	51.2686367	51.2686367	51.2900693	4.4917295	Brabants	20.46	main	female	0	user_id_1677	username_1677
bent	2016	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	other	female	0	user_id_1764	username_1764
bent	2016	Bonheiden, België	50.9901275	50.9901275	51.0261294	4.537821777907236	Brabants	37.0	main	female	0	user_id_1765	username_1765
bent	2016	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	inversion		0	user_id_644	username_644
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion		0	user_id_1766	username_1766
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	1	user_id_1284	username_1284
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other		0	user_id_673	username_673
bent	2016	Ninove, België	50.7708186	50.7708186	50.8214549	4.0037422031066825	Oost-Vlaams	77.86	other	male	0	user_id_1662	username_1662
bent	2016	Ninove, België	50.7708186	50.7708186	50.8214549	4.0037422031066825	Oost-Vlaams	77.86	main	male	1	user_id_1662	username_1662
bent	2016	Brasschaat, België	51.2686367	51.2686367	51.2900693	4.4917295	Brabants	20.46	inversion	male	0	user_id_1181	username_1181
bent	2016	Lint, België	51.1157464	51.1157464	51.1268305	4.4922187	Brabants	29.59	main	female	0	user_id_1315	username_1315
bent	2016	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	other		0	user_id_1667	username_1667
bent	2016	Kontich, België	51.0930239	51.0930239	51.1353297	4.4454784	Brabants	31.27	main	female	1	user_id_1767	username_1767
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	0	user_id_638	username_638
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main		0	user_id_1768	username_1768
bent	2016	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	other	male	0	user_id_1769	username_1769
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other		0	user_id_1423	username_1423
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_1729	username_1729
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_1770	username_1770
bent	2016	Stabroek, België	51.2971672	51.2971672	51.335154200000005	4.370409494988416	Brabants	28.64	inversion	female	0	user_id_1612	username_1612
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	1	user_id_1771	username_1771
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_1284	username_1284
bent	2016	Houthalen-Helchteren, België	51.0010648	51.0010648	51.0467933	5.3780416	Limburgs	51.76	main	female	0	user_id_1772	username_1772
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	main	female	0	user_id_777	username_777
bent	2016	Heist-op-den-Berg, België	50.9986181	50.9986181	51.06251575	4.71943107216415	Brabants	29.14	main	female	0	user_id_1762	username_1762
bent	2016	Menen, België	50.7556073	50.7556073	50.7937353	3.167040611100269	West-Vlaams	127.47	main	female	0	user_id_1773	username_1773
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_714	username_714
bent	2016	Kapellen, België	51.2927205	51.2927205	51.3324502	4.430583785863899	Brabants	24.44	main	female	0	user_id_1635	username_1635
bent	2016	Rijkevorsel, België	51.3126094	51.3126094	51.3503707	4.758514	Brabants	3.56	inversion	female	0	user_id_1774	username_1774
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_597	username_597
bent	2016	Nijlen, België	51.1224814	51.1224814	51.1611887	4.670951731704948	Brabants	19.42	inversion	female	0	user_id_1182	username_1182
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_153	username_153
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	1	user_id_195	username_195
bent	2016	Ranst, België	51.1484808	51.1484808	51.1962373	4.563813424474654	Brabants	20.59	main	female	0	user_id_1775	username_1775
bent	2016	Lier, België	51.0729422	51.0729422	51.131069	4.5696516	Brabants	25.82	main	female	0	user_id_1730	username_1730
bent	2016	Lier, België	51.0729422	51.0729422	51.131069	4.5696516	Brabants	25.82	inversion	female	0	user_id_1764	username_1764
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	female	0	user_id_597	username_597
bent	2016	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	male	1	user_id_1776	username_1776
bent	2016	Schoten, België	51.2355792	51.2355792	51.2516344	4.4980446	Brabants	21.2	main		0	user_id_1777	username_1777
bent	2016	Wijnegem, België	51.215485	51.215485	51.2270761	4.5225318	Brabants	20.86	main	male	1	user_id_1339	username_1339
bent	2016	Moorslede, België	50.8370553	50.8370553	50.89008225	3.0732110598481244	West-Vlaams	128.86	other	female	0	user_id_1198	username_1198
bent	2016	Lille, België	51.2069844	51.2069844	51.238218	4.8242404	Brabants	9.76	other		0	user_id_1689	username_1689
bent	2016	Beveren, België	51.1665499	51.1665499	51.21288495	4.249081329859443	Oost-Vlaams	39.03	main	female	0	user_id_1001	username_1001
bent	2016	Rumst, België	51.0715725	51.0715725	51.0792853	4.4240472	Brabants	36.72	other	male	0	user_id_1673	username_1673
bent	2016	Brasschaat, België	51.2686367	51.2686367	51.2900693	4.4917295	Brabants	20.46	other	female	0	user_id_1700	username_1700
bent	2016	Schilde, België	51.2197338	51.2197338	51.257095	4.595518213176632	Brabants	14.78	other	female	0	user_id_1721	username_1721
bent	2016	Brecht, België	51.2757617	51.2757617	51.3484804	4.6398673	Brabants	10.26	other	male	0	user_id_1778	username_1778
bent	2016	Kalmthout, België	51.3524501	51.3524501	51.3832723	4.4763255	Brabants	22.29	inversion		1	user_id_1163	username_1163
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other		0	user_id_1768	username_1768
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_1284	username_1284
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_1364	username_1364
bent	2016	Schoten, België	51.2355792	51.2355792	51.2516344	4.4980446	Brabants	21.2	inversion	female	0	user_id_1779	username_1779
bent	2016	Wommelgem, België	51.1868142	51.1868142	51.2031044	4.5238022	Brabants	22.26	main	female	0	user_id_1780	username_1780
bent	2016	Wommelgem, België	51.1868142	51.1868142	51.2031044	4.5238022	Brabants	22.26	main	female	0	user_id_1780	username_1780
bent	2016	Wommelgem, België	51.1868142	51.1868142	51.2031044	4.5238022	Brabants	22.26	main	female	0	user_id_1780	username_1780
bent	2016	Wommelgem, België	51.1868142	51.1868142	51.2031044	4.5238022	Brabants	22.26	main	female	0	user_id_1780	username_1780
bent	2016	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main		0	user_id_1716	username_1716
bent	2016	Stabroek, België	51.2971672	51.2971672	51.335154200000005	4.370409494988416	Brabants	28.64	main	female	0	user_id_1760	username_1760
bent	2016	Schelle, België	51.1127934	51.1127934	51.1245635	4.3361875	Brabants	38.01	main	male	0	user_id_1781	username_1781
bent	2016	Aartselaar, België	51.1095417	51.1095417	51.133297	4.3870241	Brabants	34.57	main	female	0	user_id_1238	username_1238
bent	2016	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	female	0	user_id_1782	username_1782
bent	2016	Brecht, België	51.2757617	51.2757617	51.3484804	4.6398673	Brabants	10.26	main	female	0	user_id_154	username_154
bent	2016	Sint-Truiden, België	50.7487943	50.7487943	50.82694775	5.203424911603399	Limburgs	62.49	main		1	user_id_1667	username_1667
bent	2016	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	other	male	1	user_id_1483	username_1483
